4107,"Het werd een wisselend succes",None
4108,"een storend gejoel telkens een Anderlecht-speler aan het woord kwam of werd gefêteerd",Main
4109,"Het publiek bleek uit voornamelijk Club Brugge-fans te bestaan",None
4111,"Politie moest vergiftigde zanger al twee keer beschermen tegen stalking",Main
4112,"vergiftigde zanger",Background
4113,"De Oostendse politie heeft verschillende fans van Andrei Lugovski",Main
4114,"de zanger die vergiftigd werd met het gif thallium",Background
4115,"Wie de populaire tenor naar het leven stond , is nog niet achterhaald",None
4116,"Wel is duidelijk dat de politie al twee keer eerder moest tussenkomen om hem te beschermen tegen een fan",Main
4118,"Twee Britse jihadi's van Islamitische Staat , medeplichtigen van ' Jihadi John ' , zijn gevangengenomen in Syrië door een Arabisch-Koerdische bondgenoot van Washington",Main
4119,"Dat zegt een Amerikaanse militaire verantwoordelijke in een persbericht",None
4120,"België kan zonder juridische problemen voor Franse vervanger voor onze F-16's kiezen",Main
4121,"België kan zonder enige juridische problemen de verouderde F-16-gevechtsvliegtuigen vervangen door de Franse Rafale-straaljagers",Main
4122,"Dat beweren Franse juristen in een nota aan de Franse overheid , schrijft L'Echo vrijdag",None
4123,"Ongeval",Background
4125,"aanslag",Background
4126,"moord",Background
4127,"vorig jaar stierven 617 Belgen in het buitenland",Main
4128,"Een ongeval met de fiets op Tenerife",Background
4129,"een aanslag in Stockholm",Background
4130,"een aanslag in",Background
4132,"gestorven aan een infectie in de Filipijnen",Background
4133,"Vorig jaar kreeg het Ministerie van Buitenlandse Zaken 617 meldingen van landgenoten die stierven in het buitenland",Main
4134,"De meesten stierven een natuurlijke dood",None
4135,"Defensie heeft drones nodig",Main
4136,"De Belgische luchtmacht kooppt vier drones",Main
4137,"goed voor 226 miljoen euro",Background
4139,"' Maar het zijn bewapenbare drones , geen bewapende ' , weet minister van Defensie Steven Vandeput",None
4140,"Francken : verhaal ' kroongetuige ' klopt niet",None
4141,"Staatssecretaris voor Migratie Theo Francken ( N-VA ) ontkent dat het verhaal van een kroongetuige onterecht uit het Soedanrapport is gehouden",Main
4142,"het verhaal van een kroongetuige onterecht uit het Soedanrapport is gehouden",Background
4143,"Volgens hem klopte het verhaal van de man niet",None
4144,"' De politiek respecteert haar eigen wetten niet '",None
4146,"Dat zegt de eerste voorzitter van het Hof van Cassatie",Main
4147,"' Ik ben bereid om het woord schurkenstaat niet meer te gebruiken , maar een minister die zijn bevoegdheid overschrijdt , dat is toch geen rechtsstaat meer '",None
4148,"Filip Rogiers en Ann-Sofie Dekeyser , foto's Jimmy Kets",None
4149,"Regering gaat uitwijzingen herbekijken",Main
4150,"uitwijzingen",Background
4151,"Staatssecretaris Theo Francken ( N-VA ) kan op beide oren slapen",None
4153,"de uitgewezen Soedanezen",Background
4154,"foltering",Background
4155,"foltering",Background
4156,"het rapport van het Commissariaat-Generaal voor de Vluchtelingen en Staatlozen",Background
4157,"het rapport",Background
4158,"folteringen",Background
4160,"de procedure van uitwijzingen kan beter",Main
4161,"uitwijzingen",Background
4162,"De regering gaat daar ook werk van maken",Main
4163,"Ze zet onder meer een expertencommissie aan het werk",Background
4164,"Homans : Wil CD & V niet dat sociale woningen gaan naar wie ze nodig heeft ?",None
4165,"Vlaams minister van Wonen Liesbeth Homans ( N-VA ) is niet van plan de wetgeving rond sociale woningen bij te sturen",Main
4167,"Ik ga ervan uit dat CD & V net als N-VA wil dat sociale woningen terechtkomen bij mensen die ze echt nodig hebben , zegt de minister",None
4168,"Politie pakt zeven sans-papiers op in kunstencentrum",Main
4169,"een politieactie bij een artistieke Brusselse organisatie",Background
4170,"werden zeven mensen zonder papieren gearresteerd",Main
4171,"Een van hen nam die avond deel aan een tentoonstelling",None
4172,"Trump weigert Democratische memo vrij te geven",Main
4174,"zal VS-president Donald Trump een memo van de Democraten uit de inlichtingencommissie van het Huis van Afgevaardigden niet vrijgeven",Main
4175,"Okra Bocholt viert diamanten jubileum",Main
4176,"Op vrijdag 26 januari gaf OKRA-Bocholt het startschot voor haar diamanten jubileumjaar",Main
4177,"Vlaanderen zet mes in te hoge vergoedingen voor bestuurders",Main
4178,"te hoge vergoedingen voor bestuurders",Background
4179,"24 organisaties op 200 keren te hoge sommen uit",Background
4181,"de vergoedingen van bestuurders van 24 overheidsorganisaties",Background
4182,"Die krijgen volgens een studie van hr-dienstverlener Hudson van 200 organisaties te veel geld voor hun diensten",Background
4183,"een studie van hr-dienstverlener Hudson",Background
4184,"Het overgrote merendeel doet het dus wel goed , onderstreept minister-president Geert Bourgeois ( N-VA )",None
4185,"Maar de uitschieters moeten eruit",None
4186,"F-16's uit Kleine Brogel op nachtelijke missie voor Ryanairvliegtuig boven Nederland",Main
4188,"een burgerlijk vliegtuig te contacteren",Background
4189,"Dat is uit militaire bron vernomen",None
4190,"Nabij Rotterdam werd contact gemaakt",Background
4191,"Officieel is het toestel niet geïdentificeerd , maar volgens meerdere tweets betrof het een Boeing 737 - 800 van Ryanair",None
4192,"Dierenmishandeling : meeste klachten worden nooit bestraft",Main
4193,"Vierduizend klachten over dierenmishandeling kwamen de voorbije twee jaar binnen op de parketten",Main
4195,"Meer dan de helft werd geseponeerd",Main
4196,"Vlaams minister van Dierenwelzijn Weyts ( N-VA ) plant strengere straffen",None
4197,"Maar we willen ons concentreren op echte mishandeling",None
4198,"Onbedoelde fouten lossen we op een andere manier op",None
4199,"ANC beslist ' dat president Jacob Zuma zich moet terugtrekken",Main
4200,"president Jacob Zuma zich moet terugtrekken",Background
4202,"president Jacob Zuma zich moet terugtrekken",Background
4203,"een marathonvergadering van de partij",Background
4204,"het ANC Zuma 48 uur de tijd had gegeven om op te stappen",Main
4205,"het ANC Zuma 48 uur de tijd had gegeven om op te stappen",Background
4206,"Colruyt haalt Spaanse worst uit de rekken na horrorbeelden",Main
4207,"horrorbeelden",Background
4209,"een oproep van actiegroep Animal Rights",Background
4210,"heeft warenhuisketen Colruyt beslist niet langer salami te verkopen van het Spaanse merk El Pozo",Main
4211,"Delhaize laat de producten wel in hun schappen liggen",None
4212,"In een fokkerij van de Spaanse vleesproducent zijn videobeelden gemaakt die wijzen op een ernstige mishandeling van de varkens",Background
4213,"Vlaamse regering straft lakse zorgkassen",Main
4214,"De zorgkassen , die het geld van de Vlaamse Sociale Bescherming beheren , dreigen een deel van hun werkingsmiddelen te verliezen als ze niet efficiënt werken",Main
4216,"Jonge Syriëganger uit Edegem slaat cipier werkonbekwaam met lattenbodemplank",Main
4217,"Jonge Syriëganger uit Edegem slaat cipier werkonbekwaam met lattenbodemplank",Main
4218,"Het openbaar ministerie heeft dinsdag in de Hasseltse correctionele rechtbank de internering gevraagd voor de 25-jarige T. T. uit Edegem",Background
4219,"Hij zat opgesloten op de afdeling voor verhoogde veiligheid in Hasselt",Background
4220,"hij op 24 mei 2015 een cipier toetakelde",Main
4221,"hij op 24 mei 2015 een cipier toetakelde",Main
4223,"vraagt een vergoeding van 17.500 euro",Background
4224,"Amerikaans minister van Buitenlandse Zaken waarschuwt voor de terugkeer van ISIS",Main
4225,"de terugkeer van ISIS",Main
4226,"De Amerikaanse minister van Buitenlandse Zaken Rex Tillerson heeft dinsdag in Koeweit",Main
4227,"buitenlandministers van de anti-ISIS-coalitie verzamelen bliezen",Background
4228,"een terugkeer van de terreurorganisatie in Syrië en Irak",Main
4230,"Maar de VS lieten onlangs weten dat zij militair in Syrië aanwezig willen blijven",Background
4231,"Verdwenen tekening Gustav Klimt na 40 jaar weer opgedoken",Main
4232,"Een tekening van de Jugendstil-kunstenaar Gustav Klimt ( 1862 - 1918 ) is opnieuw opgedoken",Main
4233,"een secretaresse het werk zo'n veertig jaar geleden had ontvreemd",Background
4234,"nu ook effectieve eerste spade in de grond voor Oosterweel",Main
4235,"Netbeheerder Eandis is in Zwijndrecht begonnen met de eerste voorbereidende nutswerken voor Oosterweel",Main
4237,"Drie cipiers aangeklaagd voor dood gevangene die zeven dagen geen water kreeg",Main
4238,"dood gevangene die zeven dagen geen water kreeg",Background
4239,"De autoriteiten in de Verenigde Staten hebben drie cipiers aangeklaagd die ervan verdacht worden betrokken te zijn geweest bij de dood van een gedetineerde door dehydratie .",Main
4240,"drie cipiers",Background
4241,"de dood van een gedetineerde door dehydratie",Background
4242,"de schandalen",Background
4244,"Actrice Minnie Driver heeft dinsdag als eerste beroemdheid haar ontslag als Oxfam-ambassadrice aangekondigd",Main
4245,"de onthullingen van seksueel wangedrag door hulpverleners van de organisatie in Haïti",Background
4246,"Grote Belgisch-Britse actie tegen drugs- en mensensmokkel",Main
4247,"26 verdachten opgepakt",Main
4248,"36 migranten gered",Main
4249,"Bij een gezamenlijke operatie op dinsdag 6 februari tegen drugssmokkel en mensenhandel hebben de Britse en Belgische politiediensten 26 verdachten opgepakt",Main
4251,"Dat meldt de Britse ambassade in Brussel",None
4252,"China daagt militaire macht VS steeds meer uit",Main
4253,"China en Rusland dagen steeds meer de militaire machtspositie van de Verenigde Staten en hun bondgenoten uit",Main
4254,"Dat blijkt uit het jaarrapport van het Internationale Instituut voor Strategische Studies ( IISS ) over het militaire evenwicht in de wereld",None
4255,"Vooral Peking blijkt ambitieuze doelstellingen na te streven",None
4256,"Schietpartij aan ingang van Amerikaanse inlichtingendienst NSA",Main
4258,"drie mensen neergeschoten",Background
4259,"De politie van de Amerikaanse staat Maryland onderzoekt woensdag een schietpartij vroeg in de ochtend ( plaatselijke tijd ) aan het hoofdkwartier van inlichtingendienst NSA in Fort Meade",Background
4260,"woensdag een schietpartij vroeg in de ochtend ( plaatselijke tijd ) aan het hoofdkwartier van inlichtingendienst NSA in Fort Meade",Main
4261,"Het Witte Huis deelt mee dat president Donald Trump al op de hoogte werd gebracht",None
4262,"Aankoop F-16's",Background
4263,"Aankoop F-16's",Background
4265,"De Belgische regering , die woensdag de ' best and final offers ' ( bafo ) van de twee kandidaten om de F-16's te vervangen heeft ontvangen",Background
4266,"De Belgische regering",Main
4267,"Dat zei MR-Kamerlid Richard Miller op Bel RTL",None
4268,"COMMENTAAR",None
4269,"Het seksschandaal",Main
4270,"Maar door het toe te dekken , maak je er nog een veel krachtiger wapen van",None
4272,"er is ( nog ) geen stormloop van ontgoochelde donateurs die hun maandelijkse gift schrappen",Background
4273,"het aantrekken van nieuwe donateurs of van politieke steun",Background
4274,"het effect op andere organisaties die onvermijdelijk mee besmet worden",Background
4275,"Turkije moet opnieuw focussen op strijd tegen IS",Main
4276,"strijd tegen IS",Background
4277,"Turkije moet zich opnieuw focussen op de strijd tegen terreurgroep Islamitische Staat ( IS",Main
4279,"Daartoe heeft de Amerikaanse minister van Defensie Jim Mattis opgeroepen",None
4280,"De Turkse militaire operaties in het noorden van Syrië tegen Koerdische troepen hebben de spanningen tussen de Navo-bondgenoten doen oplopen",Background
4281,"De Turkse militaire operaties in het noorden van Syrië tegen Koerdische troepen",Background
4282,"De VS steunen die Koerdische troepen",Background
4283,"hebben zelf militairen in het gebied",Background
4284,"Nasa wil tegen 2023 ruimtestation rond maan",Main
4286,"de verdere bemande verkenning van de ruimte",Background
4287,"Grootmoeder voorkomt mogelijk nieuw bloedbad op school in VS",Main
4288,"Grootmoeder voorkomt mogelijk nieuw bloedbad op school in VS",Main
4289,"ze dagboek kleinzoon ( 18 ) leest",Background
4290,"In de Amerikaanse staat Washington heeft een oma van een 18-jarige leerling plannen voor een mogelijk bloedbad in een middelbare school kunnen verhinderen",Main
4291,"In de Amerikaanse staat Washington heeft een oma van een 18-jarige leerling plannen voor een mogelijk bloedbad in een middelbare school kunnen verhinderen",Main
4293,"eerdere schietpartijen",Background
4294,"China bevestigt eerste geval H7N4-vogelgriep bij mens",Main
4295,"China bevestigt eerste geval H7N4-vogelgriep bij mens",Main
4296,"In China is een vrouw besmet geraakt met de nieuwe H7N4-variant van het vogelgriepvirus",Main
4297,"Het is de eerste keer dat het virus bij een mens wordt vastgesteld",Main
4298,"De vrouw is ondertussen wel hersteld",Background
4300,"Stel je voor dat je als oligarch een delicaat gesprek voert met de Russische vicepremier op je jacht waar ook prostituees verblijven",Background
4301,"Eentje daarvan maakt foto's",Background
4302,"Eentje daarvan",Background
4303,"Wat doe je dan ?",None
4304,"Facebook",Main
4305,"Vluchten boven paleis",Background
4307,"FOD Mobiliteit wil eindelijk komaf maken met vliegverbod uit 1954",Background
4308,"vliegverbod uit 1954",Background
4309,"Het Directoraat-generaal Luchtvaart wil komaf maken met het vliegverbod boven het koninklijk paleis",Background
4310,"het vliegverbod boven het koninklijk paleis",Background
4311,"een wet uit 1954",Background
4312,"Maar ­minister van Mobiliteit François Bellot ( MR ) fluit zijn eigen administratie terug",Main
4314,"hervorming immigratiewet",Background
4315,"De Amerikaanse senaat heeft donderdag VS-president Donald Trump een steuntje in de rug gegeven door een ' bipartisan ' ( door leden van beide partijen ) project tot hervorming van de immigratiewetgeving met 55 stemmen tegen 45 te verwerpen",Main
4316,"hervorming van de immigratiewetgeving",Background
4317,"Gentse krakers laten zich horen",Main
4318,"Dat daklozen werkelijk in parken gaan slapen ?",None
4319,"De Gentse krakersbeweging kwam donderdagavond op straat in Gent",Main
4321,"Een rechtse droom die uitkomt , klinkt het",None
4322,"Terwijl in Gent duizenden woningen leegstaan",None
4323,"Als kraken hard wordt aangepakt , zit er een epidemie van dakloosheid aan te komen",None
4324,"Wil men dat dan werkelijk ?",None
4325,"Trump bezoekt slachtoffers in ziekenhuis",Main
4326,"schietpartij Florida",Background
4328,"De Amerikaanse president Donald Trump heeft vrijdag de slachtoffers van het bloedbad in een school in Parkland , Florida , bezocht in het ziekenhuis",Main
4329,"het bloedbad in een school in Parkland , Florida",Background
4330,"het bloedbad in een school in Parkland , Florida",Background
4331,"Dat deed hij samen met first lady Melania",None
4332,"Het is bedroevend dat zoiets kan gebeuren , zei het staatshoofd",None
4333,"Vanhengel : ' N-VA niet geschikt om Brussel te besturen '",None
4335,"Hij reageert daarmee op uitspraken van MR-kopstuk Didier Reynders",Main
4336,"Piloot EgyptAir begreep instructies verkeerd",Main
4337,"het incident waarbij twee vliegtuigen op 1 januari 2017 bijna botsten boven Oost-Vlaanderen",Background
4338,"had de piloot van het toestel van EgyptAir de instructies verkeerd begrepen en uitgevoerd",Main
4339,"Dat blijkt uit een tussentijds rapport van de Air Accident Investigation Unit van de FOD Mobiliteit",None
4340,"De afstand tussen de vliegtuigen was op het dichtste punt 1.278 meter horizontaal , nog dichter dan voorheen gedacht , en 130 meter verticaal",None
4342,"kinderen op Haïti voedsel kregen in ruil voor seks",Background
4343,"Hulporganisaties , waaronder ook Oxfam , werden in 2008 al gewaarschuwd dat hun medewerkers op Haïti kinderen seksueel misbruikten",Main
4344,"hun medewerkers op Haïti kinderen seksueel misbruikten",Background
4345,"hun medewerkers op Haïti kinderen seksueel misbruikten",Background
4346,"Dat schrijft The Independent",None
4347,"zesjarige kinderen gedwongen werden tot seks in ruil voor voedsel en andere goederen",Background
4349,"seks in ruil voor voedsel en andere goederen",Background
4350,"verbod op besnijdenis bij jongetjes",Main
4351,"REYKJAVIK",None
4352,"IJsland wil als eerste Europese land besnijdenis illegaal maken",Main
4353,"besnijdenis illegaal maken",Main
4354,"Joden , moslims én Europese katholieken protesteren tegen een voorstel dat het samenleven er niet gemakkelijker op zal maken",Main
4356,"dubieuze adviezen voor islamleerkrachten",Background
4357,"De Moslimexecutieve roept een islamleraar op het matje",Main
4358,"hij via de website van Vlerig , een vereniging van islamleraren , enge interpretaties van de islam verspreidde",Background
4359,"Op het platform – intussen offline gehaald – stond onder meer te lezen dat een moslimvrouw enkel met een andere moslim mag trouwen",None
4360,"Teksten die niet door de beugel kunnen , zegt godsdienstinspecteur Ahmed Azzouz",None
4361,"Oxfam maakt intern rapport over beschuldigingen seksueel wangedrag openbaar",Main
4363,"beschuldigingen seksueel wangedrag",Background
4364,"seksueel wangedrag",Background
4365,"seksueel wangedrag",Background
4366,"Hulporganisatie Oxfam heeft maandag haar definitieve interne rapport over de beschuldigingen van seksueel wangedrag tijdens haar humanitaire missie in Haïti in 2010 openbaar gemaakt",Main
4367,"definitieve interne rapport over de beschuldigingen van seksueel wangedrag tijdens haar humanitaire missie in Haïti in 2010",Background
4368,"de beschuldigingen van seksueel wangedrag tijdens haar humanitaire missie in Haïti in 2010",Background
4370,"seksueel wangedrag",Background
4371,"haar humanitaire missie in Haïti in 2010",Background
4372,"de publicatie",Main
4373,"het onderzoek",Background
4374,"de vertrouwensbreuk",Background
4375,"de gebeurtenissen",Background
4377,"Het rapport",Background
4378,"een gedetailleerd actieplan",Background
4379,"Overlijden van koning Albert I herdacht",Main
4380,"Overlijden van koning Albert I",Background
4381,"Tradities zijn er om in ere te houden",None
4382,"Zo herdenken de Vriendenkring Albertisten samen met andere oud-strijders elk jaar op 17 februari het overlijden van Albert I , de derde koning der Belgen",Main
4384,"werden bloemstukken aan zijn gedenkplaat neergelegd",Background
4385,"Antwerpen probeert kruispunt met vierkant groen uit op Eilandje",Main
4386,"Op het Antwerpse Eilandje is maandag het aangekondigde experiment met een verkeersregeling met vierkant groen van start gegaan op het kruispunt van de Londenstraat , Bordeauxstraat en Kattendijkdok-Oostkaai",Main
4387,"Alle fietsers en voetgangers krijgen er tegelijkertijd groen licht terwijl het gemotoriseerd verkeer op dat moment moet wachten",None
4388,"Het systeem moet de veiligheid van zwakke weggebruikers verhogen",None
4389,"De Croo en Oxfam laten audit uitvoeren naar integriteitsprocedures hulporganisatie",Main
4391,"Dat heeft het kabinet van De Croo maandag meegedeeld na een onderhoud van de Open Vld-vicepremier met algemeen secretaris Stefaan Declercq van Oxfam Solidariteit",None
4392,"Onderzoek naar man die ex-vriendin stalkte",Main
4393,"man die ex-vriendin stalkte",Background
4394,"Sven S. ( 35 ) uit Balen moet van de rechter een maatschappelijk onderzoek laten uitvoeren",Main
4395,"De man stond terecht voor zware belaging van zijn ex-vriendin in Meerhout",Background
4396,"zware belaging van zijn ex-vriendin",Background
4398,"In juli 2015 drong hij haar woning binnen",Background
4399,"nam hij onder meer 925 euro mee , het spaargeld van de kinderen",Background
4400,"Eind juli 2015 gooide hij een steen door de rijdende auto van zijn ex.",Background
4401,"Een vriendin die naast haar zat , kreeg de steen op haar benen",Background
4402,"De man stond daarnaast ook nog terecht voor de diefstal van bakken bier en een tractor",Background
4403,"de diefstal van bakken bier en een tractor",Background
4405,"Een seksschandaal",Background
4406,"biedt onverhoopte kansen voor een Belgische immigrant",Main
4407,"Politie-klokkenluidster Vera Vrancken krijgt 45.000 eurschadevergoeding",Main
4408,"Hazodi-klokkenluidster Vera Vrancken krijgt na een beslissing van het arbeidshof in Hasselt 45.113 euro schadevergoeding van de vroegere politiezone Hazodi",Main
4409,"de politiezone nalatig is geweest om preventieve en curatieve maatregelen te nemen",Background
4410,"Vermeende schutter ontkent moord en houdt lippen verder stijf op elkaar",Main
4412,"moord",Background
4413,"De Surinamer Miquel B. ( 34 ) uit Essen ontkent ook maar iets te maken te hebben met de brutale liquidatie van een 47-jarige man",Main
4414,"de brutale liquidatie van een 47-jarige man",Background
4415,"de brutale liquidatie van een 47-jarige man",Background
4416,"een uit de hand gelopen drugsdeal in een woning in Grobbendonk",Background
4417,"een uit de hand gelopen drugsdeal in een woning in Grobbendonk",Background
4419,"SP.A-Groen en Open VLD botsen in gemeenteraad nog maar eens over parkeertarieven",Main
4420,"Een verkiezingsbelofte van Open VLD om de Gentse parkeergarages goedkoper te maken splijt het stadsbestuur",None
4421,"In de gemeenteraad wees Groen de liberalen openlijk terecht",Main
4422,"CD & V reikte daarop Mathias De Clercq voor een volle gemeenteraad de hand",Main
4423,"Met ons kunt u ­lagere tarieven waarmaken",None
4424,"Trump wil wapenwet ( beetje ) verstrengen door ' bump stocks ' te verbieden",Main
4426,"Die hulpstukken laten het toe om een halfautomatisch geweer volautomatisch te laten vuren",None
4427,"20.000 euro voor gouden tip",Main
4428,"moordzaak Antwerpse drugscrimineel",Background
4429,"In het Nederlandse programma Opsporing Verzocht is dinsdagavond een oproep gedaan voor getuigen van de moord op de 29-jarige Antwerpse crimineel Samir E.B.",Background
4430,"de moord op de 29-jarige Antwerpse crimineel Samir E.B.",Background
4431,"de moord op de 29-jarige Antwerpse crimineel Samir E.B.",Background
4433,"escalatie van geweld in Oost-Ghouta",Background
4434,"Amnesty International klaagt flagrante oorlogsmisdaden aan",Main
4435,"de escalatie van geweld in de Syrische rebellenenclave Oost-Ghouta",Background
4436,"De leider van de VN vreest dat de bombardementen van het Syrische leger een verwoestende impact voor de burgers zullen hebben",None
4437,"Wapeneigenaars vernietigen hun geweren",Main
4438,"In de VS is een opmerkelijke protestactie tegen het lakse wapenbeleid aan de gang",Main
4440,"Wapeneigenaars",Main
4441,"de schietpartij op een middelbare school in Florida vorige week",Background
4442,"De gepeperde rekening van Januari-stormen : 140 miljoen euro",Main
4443,"Januari-stormen",Background
4444,"De twee stormen die in januari over het land trokken , hebben volgens de eerste schattingen van de verzekeraars 142,5 miljoen euro aan schade veroorzaakt",Main
4445,"De twee stormen die in januari over het land trokken",Main
4447,"Deze mensen gaven hun wapen op na de schietpartij in Florida",Main
4448,"de schietpartij in Florida",Main
4449,"De Amerikanen kwamen massaal in opstand na de schietpartij in Florida op Valentijnsdag",Main
4450,"de schietpartij in Florida op Valentijnsdag",Main
4451,"Ze zijn het niet eens met het wapenbeleid in de Verenigde Staten",Background
4452,"smeken president Trump om er iets aan te doen",Background
4454,"Toch brengt al die ellende ook hoop",None
4455,"kozen sommige wapenliefhebbers ervoor om hun wapen te vernietigen",Main
4456,"Ik hoop dat er nooit nog een wapen zal gericht worden op een kind , aldus Scott-Dani",Background
4457,"Hier stierven onlangs nog twee fietsers",Main
4458,"de belofte van minister van Mobiliteit Ben Weyts ( N-VA ) om versneld 22 zwarte punten in het verkeer weg te werken",Main
4459,"vraagt het Leuvense stadsbestuur om eveneens snel werk te maken van twee zwarte punten op de Leuvense ring",Main
4461,"Volgens OCMW-raadslid David Vanden Bossche ( SP.A ) is de werkdruk in de zorgcentra Meerspoort en Scheldekant zo hoog dat de bewoners zelfs niet in bad kunnen",None
4462,"Platte verkiezingspraat met zware imagoschade tot gevolg , reageert de OCMW-voorzitter",None
4463,"moeder riskeert jaar cel voor onder andere klappen aan haar man",Main
4464,"Een 48-jarige moeder uit Sleidinge riskeert een jaar cel voor de jarenlange belaging van haar ex-man",Main
4465,"Hun scheiding in 2013 liep danig uit de hand , en jullie kinderen zijn het grootste slachtoffer , klonk het woensdag in de rechtbank",None
4466,"Staking verlamt Oiltanking Stolthaven halve dag",Main
4468,"akkoord met directie",Background
4469,"Een staking die dinsdagavond onverwacht uitbrak bij het opslagbedrijf Oiltanking Stolthaven in de Antwerpse haven , is woensdagmiddag beëindigd",Main
4470,"de staking",Main
4471,"Mayeur en Peraïta moeten 225.000 euro terugbetalen",Main
4472,"Commissie-Samusocial is hard voor de organisatie",None
4473,"Ze willen onterecht betaalde zitpenningen terug",Main
4475,"Oosterweel krijgt slecht rapport",Main
4476,"geen geld voor overkapping Ring",Main
4477,"In het Vlaams Parlement wordt vandaag het eerste rapport over het Toekomstverbond voorgesteld",Main
4478,"ze zien nog altijd geen geld voor de overkapping van de Ring en voor een modal shift van de auto naar andere vervoersmiddelen",Main
4479,"energiepact",Background
4480,"Federale regering moet nu nodige stappen zetten",Main
4482,"de kernuitstap",Background
4483,"die studie",Background
4484,"eerdere studies",Background
4485,"is het nu aan de federale regering om de nodige stappen te zetten",Main
4486,"Ik wist meteen dat hij me wilde vermoorden",None
4487,"Assisenproces Hardy",Background
4489,"de aanval door Renaud Hardy",Background
4490,"Ik heb twee jaar lang niet alleen thuis durven slapen",None
4491,"Ankara roept Nederlandse topdiplomaat op matje",Main
4492,"Het Turkse ministerie van Buitenlandse Zaken heeft gisteren de Nederlandse topdiplomaat in het land op het matje geroepen",Main
4493,"Ankara is er niet over te spreken dat de Nederlandse Tweede Kamer donderdag besloot om de massamoord op honderdduizenden Armeniërs in 1915 , ten tijde van het Ottomaanse Rijk , te bestempelen als genocide",Main
4494,"de Nederlandse Tweede Kamer donderdag besloot om de massamoord op honderdduizenden Armeniërs in 1915 , ten tijde van het Ottomaanse Rijk , te bestempelen als genocide",Main
4496,"De Turkse autoriteiten hebben de Nederlandse diplomaat laten weten dat ze de stemming streng veroordelen",Background
4497,"Nederland kreeg bovendien een sneer als land dat stond toe te kijken bij de etnische zuiveringen in Srebrenica",Background
4498,"Merkel en Macron worstelen om de macht met Europees Parlement",Main
4499,"Zowel regeringsleiders als Europarlementsleden willen voorzitter Europese Commissie kiezen",Main
4500,"Een parlement dat een middenvinger uitsteekt naar regeringsleiders en zich meer macht toe-eigent",Main
4501,"Daar zijn Angela Merkel en Emmanuel Macron met de Europese assemblee aan het armworstelen",Main
4503,"En het is het parlement dat de arm van de machtigste man en vrouw van Europa lijkt te gaan omwringen",None
4504,"Kernuitstap kost minstens 150 miljoen euro , niet 15 miljoen",Main
4505,"Kernuitstap",Main
4506,"Een rekenfout in de langverwachte studie van prof. Johan Albrecht ( UGent ) zet de Wetstraat op het verkeerde been",None
4507,"een volledige kernuitstap",Main
4508,"Dorpen van Rohingya met de grond gelijk gemaakt",Main
4510,"Zowel Unicef als de mensenrechtenorganisatie Human Rights Watch hebben vrijdag nog eens alarm geslagen over de situatie van de Rohingyaminderheid in Myanmar",Background
4511,"de situatie van de Rohingyaminderheid in Myanmar",Background
4512,"720.000 kinderen zijn bedreigd",Background
4513,"de Rohingyadorpen worden systematisch met de grond gelijk gemaakt",Main
4514,"VN-Veiligheidsraad unaniem voor wapenstilstand in Syrië",Main
4515,"wapenstilstand in Syrië",Main
4517,"een onmiddellijk humanitair staakt-het-vuren van dertig dagen in Syrië",Main
4518,"Amerikaanse wapenlobby wil niets van strengere wapenwetgeving weten , maar bewapende leraren zijn prima",None
4519,"de dodelijke schietpartij in een school in Florida",Background
4520,"de dodelijke schietpartij in een school in Florida",Background
4521,"heeft de Amerikaanse wapenlobbyorganisatie NRA ( National Rifle Association ) iedere vorm van verstrenging van de wapenwetgeving afgewezen",Main
4522,"De NRA steunt geen enkel verbod , zo heeft woordvoerster Dana Loesch zondagavond duidelijk gemaakt in een gesprek met ABC News",Background
4524,"Politie pakt tien daklozen op omdat ze niet binnen willen slapen",Main
4525,"De politie van Etterbeek heeft afgelopen nacht tien daklozen opgepakt om hen te beschermen tegen de extreme koude",Main
4526,"Roma's die buiten sliepen en door de politie in een combi zijn meegenomen naar een opvangplaats",Background
4527,"CDU geeft groen licht voor grote coalitie in Duitsland",Main
4528,"grote coalitie in Duitsland",Background
4529,"De Duitse christendemocratische partij CDU heeft het coalitieakkoord met de Beierse zusterpartij CSU en de sociaaldemocratische SPD goedgekeurd",Main
4531,"De kogel",Main
4532,"De kogel",Main
4533,"hij te veel geheimen blootlegde",Background
4534,"moord op onderzoeksjournalist en verloofde",Main
4535,"moord op onderzoeksjournalist en verloofde",Main
4536,"de moord op een onderzoeksjournalist",Main
4538,"Jan Kuciak ( 27 ) , luis in de pels van frauderende zakenmannen gelinkt aan de Slovaakse regering , kreeg thuis een kogel in de borst",Main
4539,"Jan Kuciak ( 27 ) , luis in de pels van frauderende zakenmannen gelinkt aan de Slovaakse regering , kreeg thuis een kogel in de borst",Main
4540,"Zijn verloofde Martina eentje door het hoofd",Main
4541,"Zijn verloofde Martina eentje door het hoofd",Main
4542,"Een ongeziene aanval op onze democratie , reageert de Slovaakse premier",None
4543,"Trump zou massamoordenaar desnoods met blote handen te lijf zijn gegaan",Main
4545,"een ontmoeting met gouverneurs van verscheidene deelstaten in het Witte Huis",Background
4546,"Honderd actievoerders vragen aandacht voor armoede bij aanvang Antwerpse gemeenteraad",Main
4547,"Een honderdtal mensen stond maandagavond symbolisch in de wachtrij voor de Antwerpse gemeenteraad",Main
